name,peak_no,peak_values,Time
RESHMA.POWER,p7,0,3/2/2022 19:15
RESHMA.POWER,p8,0,3/2/2022 19:30
RESHMA.POWER,p9,0,3/2/2022 19:45
GULF.POWER,p1,0,3/2/2022 17:15
GULF.POWER,p2,0,3/2/2022 17:30
GULF.POWER,p3,0,3/2/2022 17:45
GULF.POWER,p4,0,3/2/2022 18:15
GULF.POWER,p5,0,3/2/2022 18:30
GULF.POWER,p6,0,3/2/2022 18:45
GULF.POWER,p7,0,3/2/2022 19:15
GULF.POWER,p8,0,3/2/2022 19:30
GULF.POWER,p9,0,3/2/2022 19:45
BALLOKI,p1,856,3/2/2022 17:15
BALLOKI,p2,756,3/2/2022 17:30
BALLOKI,p3,752,3/2/2022 17:45
BALLOKI,p4,755,3/2/2022 18:15
BALLOKI,p5,757,3/2/2022 18:30
BALLOKI,p6,754,3/2/2022 18:45
BALLOKI,p7,755,3/2/2022 19:15
BALLOKI,p8,754,3/2/2022 19:30
BALLOKI,p9,821,3/2/2022 19:45
PORT.QASIM.COAL,p1,1250,3/2/2022 17:15
PORT.QASIM.COAL,p2,1247,3/2/2022 17:30
PORT.QASIM.COAL,p3,1249,3/2/2022 17:45
PORT.QASIM.COAL,p4,1254,3/2/2022 18:15
PORT.QASIM.COAL,p5,1249,3/2/2022 18:30
PORT.QASIM.COAL,p6,1251,3/2/2022 18:45
PORT.QASIM.COAL,p7,1250,3/2/2022 19:15
PORT.QASIM.COAL,p8,1248,3/2/2022 19:30
PORT.QASIM.COAL,p9,1245,3/2/2022 19:45
ENGRO.THAR.COAL,p1,243,3/2/2022 17:15
ENGRO.THAR.COAL,p2,242,3/2/2022 17:30
ENGRO.THAR.COAL,p3,242,3/2/2022 17:45
ENGRO.THAR.COAL,p4,199,3/2/2022 18:15
ENGRO.THAR.COAL,p5,181,3/2/2022 18:30
ENGRO.THAR.COAL,p6,173,3/2/2022 18:45
ENGRO.THAR.COAL,p7,152,3/2/2022 19:15
ENGRO.THAR.COAL,p8,152,3/2/2022 19:30
ENGRO.THAR.COAL,p9,153,3/2/2022 19:45
CHINA.HUBCO.COAL,p1,629,3/2/2022 17:15
CHINA.HUBCO.COAL,p2,629,3/2/2022 17:30
CHINA.HUBCO.COAL,p3,628,3/2/2022 17:45
CHINA.HUBCO.COAL,p4,627,3/2/2022 18:15
CHINA.HUBCO.COAL,p5,628,3/2/2022 18:30
CHINA.HUBCO.COAL,p6,627,3/2/2022 18:45
CHINA.HUBCO.COAL,p7,628,3/2/2022 19:15
CHINA.HUBCO.COAL,p8,627,3/2/2022 19:30
CHINA.HUBCO.COAL,p9,627,3/2/2022 19:45
LUCKY.COAL,p1,364,3/2/2022 17:15
LUCKY.COAL,p2,362,3/2/2022 17:30
LUCKY.COAL,p3,417,3/2/2022 17:45
LUCKY.COAL,p4,449,3/2/2022 18:15
LUCKY.COAL,p5,461,3/2/2022 18:30
LUCKY.COAL,p6,460,3/2/2022 18:45
LUCKY.COAL,p7,462,3/2/2022 19:15
LUCKY.COAL,p8,464,3/2/2022 19:30
LUCKY.COAL,p9,462,3/2/2022 19:45
JDW.II..SADIQ.ABAD.,p1,20,3/2/2022 17:15
JDW.II..SADIQ.ABAD.,p2,21,3/2/2022 17:30
JDW.II..SADIQ.ABAD.,p3,20,3/2/2022 17:45
JDW.II..SADIQ.ABAD.,p4,21,3/2/2022 18:15
JDW.II..SADIQ.ABAD.,p5,20,3/2/2022 18:30
JDW.II..SADIQ.ABAD.,p6,21,3/2/2022 18:45
JDW.II..SADIQ.ABAD.,p7,20,3/2/2022 19:15
JDW.II..SADIQ.ABAD.,p8,20,3/2/2022 19:30
JDW.II..SADIQ.ABAD.,p9,18,3/2/2022 19:45
JDW.III..GHOTKI.,p1,20,3/2/2022 17:15
JDW.III..GHOTKI.,p2,20,3/2/2022 17:30
JDW.III..GHOTKI.,p3,21,3/2/2022 17:45
JDW.III..GHOTKI.,p4,20,3/2/2022 18:15
JDW.III..GHOTKI.,p5,21,3/2/2022 18:30
JDW.III..GHOTKI.,p6,20,3/2/2022 18:45
JDW.III..GHOTKI.,p7,20,3/2/2022 19:15
JDW.III..GHOTKI.,p8,21,3/2/2022 19:30
JDW.III..GHOTKI.,p9,19,3/2/2022 19:45
RYKML,p1,19,3/2/2022 17:15
RYKML,p2,19,3/2/2022 17:30
RYKML,p3,19,3/2/2022 17:45
RYKML,p4,19,3/2/2022 18:15
RYKML,p5,19,3/2/2022 18:30
RYKML,p6,19,3/2/2022 18:45
RYKML,p7,18,3/2/2022 19:15
RYKML,p8,18,3/2/2022 19:30
RYKML,p9,18,3/2/2022 19:45
CHINIOT.POWER,p1,41,3/2/2022 17:15
CHINIOT.POWER,p2,41,3/2/2022 17:30
CHINIOT.POWER,p3,41,3/2/2022 17:45
CHINIOT.POWER,p4,41,3/2/2022 18:15
CHINIOT.POWER,p5,41,3/2/2022 18:30
CHINIOT.POWER,p6,41,3/2/2022 18:45
CHINIOT.POWER,p7,41,3/2/2022 19:15
CHINIOT.POWER,p8,41,3/2/2022 19:30
CHINIOT.POWER,p9,41,3/2/2022 19:45
FATIMA.ENERGY..FEL.,p1,33,3/2/2022 17:15
FATIMA.ENERGY..FEL.,p2,39,3/2/2022 17:30
FATIMA.ENERGY..FEL.,p3,34,3/2/2022 17:45
FATIMA.ENERGY..FEL.,p4,36,3/2/2022 18:15
FATIMA.ENERGY..FEL.,p5,36,3/2/2022 18:30
FATIMA.ENERGY..FEL.,p6,34,3/2/2022 18:45
FATIMA.ENERGY..FEL.,p7,32,3/2/2022 19:15
FATIMA.ENERGY..FEL.,p8,31,3/2/2022 19:30
FATIMA.ENERGY..FEL.,p9,39,3/2/2022 19:45
HAMZA.SUGAR,p1,14,3/2/2022 17:15
HAMZA.SUGAR,p2,14,3/2/2022 17:30
HAMZA.SUGAR,p3,14,3/2/2022 17:45
HAMZA.SUGAR,p4,14,3/2/2022 18:15
HAMZA.SUGAR,p5,14,3/2/2022 18:30
HAMZA.SUGAR,p6,14,3/2/2022 18:45
HAMZA.SUGAR,p7,14,3/2/2022 19:15
HAMZA.SUGAR,p8,14,3/2/2022 19:30
HAMZA.SUGAR,p9,14,3/2/2022 19:45
THALL.POWER..LAYYAH.,p1,20,3/2/2022 17:15
THALL.POWER..LAYYAH.,p2,21,3/2/2022 17:30
THALL.POWER..LAYYAH.,p3,20,3/2/2022 17:45
THALL.POWER..LAYYAH.,p4,18,3/2/2022 18:15
THALL.POWER..LAYYAH.,p5,14,3/2/2022 18:30
THALL.POWER..LAYYAH.,p6,10,3/2/2022 18:45
THALL.POWER..LAYYAH.,p7,20,3/2/2022 19:15
THALL.POWER..LAYYAH.,p8,20,3/2/2022 19:30
THALL.POWER..LAYYAH.,p9,21,3/2/2022 19:45
ALMOIZ.INDUSTRIES.LIMITED,p1,0,3/2/2022 17:15
ALMOIZ.INDUSTRIES.LIMITED,p2,0,3/2/2022 17:30
ALMOIZ.INDUSTRIES.LIMITED,p3,0,3/2/2022 17:45
ALMOIZ.INDUSTRIES.LIMITED,p4,0,3/2/2022 18:15
ALMOIZ.INDUSTRIES.LIMITED,p5,0,3/2/2022 18:30
ALMOIZ.INDUSTRIES.LIMITED,p6,0,3/2/2022 18:45
ALMOIZ.INDUSTRIES.LIMITED,p7,0,3/2/2022 19:15
ALMOIZ.INDUSTRIES.LIMITED,p8,0,3/2/2022 19:30
ALMOIZ.INDUSTRIES.LIMITED,p9,0,3/2/2022 19:45
CHANAR.ENERGY.LIMITED,p1,16,3/2/2022 17:15
CHANAR.ENERGY.LIMITED,p2,16,3/2/2022 17:30
CHANAR.ENERGY.LIMITED,p3,16,3/2/2022 17:45
CHANAR.ENERGY.LIMITED,p4,16,3/2/2022 18:15
CHANAR.ENERGY.LIMITED,p5,16,3/2/2022 18:30
CHANAR.ENERGY.LIMITED,p6,16,3/2/2022 18:45
CHANAR.ENERGY.LIMITED,p7,16,3/2/2022 19:15
CHANAR.ENERGY.LIMITED,p8,16,3/2/2022 19:30
CHANAR.ENERGY.LIMITED,p9,16,3/2/2022 19:45
CHASHNUPP...I,p1,304,3/2/2022 17:15
CHASHNUPP...I,p2,304,3/2/2022 17:30
CHASHNUPP...I,p3,304,3/2/2022 17:45
CHASHNUPP...I,p4,304,3/2/2022 18:15
CHASHNUPP...I,p5,304,3/2/2022 18:30
CHASHNUPP...I,p6,304,3/2/2022 18:45
CHASHNUPP...I,p7,304,3/2/2022 19:15
CHASHNUPP...I,p8,304,3/2/2022 19:30
CHASHNUPP...I,p9,304,3/2/2022 19:45
CHASHNUPP.II,p1,314,3/2/2022 17:15
CHASHNUPP.II,p2,314,3/2/2022 17:30
CHASHNUPP.II,p3,314,3/2/2022 17:45
CHASHNUPP.II,p4,314,3/2/2022 18:15
CHASHNUPP.II,p5,314,3/2/2022 18:30
CHASHNUPP.II,p6,314,3/2/2022 18:45
CHASHNUPP.II,p7,314,3/2/2022 19:15
CHASHNUPP.II,p8,314,3/2/2022 19:30
CHASHNUPP.II,p9,314,3/2/2022 19:45
CHASHNUPP.III,p1,249,3/2/2022 17:15
CHASHNUPP.III,p2,249,3/2/2022 17:30
CHASHNUPP.III,p3,249,3/2/2022 17:45
CHASHNUPP.III,p4,249,3/2/2022 18:15
CHASHNUPP.III,p5,249,3/2/2022 18:30
CHASHNUPP.III,p6,249,3/2/2022 18:45
CHASHNUPP.III,p7,249,3/2/2022 19:15
CHASHNUPP.III,p8,249,3/2/2022 19:30
CHASHNUPP.III,p9,249,3/2/2022 19:45
CHASHNUPP.IV,p1,318,3/2/2022 17:15
CHASHNUPP.IV,p2,318,3/2/2022 17:30
CHASHNUPP.IV,p3,318,3/2/2022 17:45
CHASHNUPP.IV,p4,318,3/2/2022 18:15
CHASHNUPP.IV,p5,318,3/2/2022 18:30
CHASHNUPP.IV,p6,318,3/2/2022 18:45
CHASHNUPP.IV,p7,318,3/2/2022 19:15
CHASHNUPP.IV,p8,318,3/2/2022 19:30
CHASHNUPP.IV,p9,318,3/2/2022 19:45
K.2,p1,1041,3/2/2022 17:15
K.2,p2,1040,3/2/2022 17:30
K.2,p3,1040,3/2/2022 17:45
K.2,p4,1040,3/2/2022 18:15
K.2,p5,1040,3/2/2022 18:30
K.2,p6,1041,3/2/2022 18:45
K.2,p7,1040,3/2/2022 19:15
K.2,p8,1041,3/2/2022 19:30
K.2,p9,1042,3/2/2022 19:45
QUAID.AZAM.SOLAR,p1,15,3/2/2022 17:15
QUAID.AZAM.SOLAR,p2,5,3/2/2022 17:30
QUAID.AZAM.SOLAR,p3,2,3/2/2022 17:45
QUAID.AZAM.SOLAR,p4,0,3/2/2022 18:15
QUAID.AZAM.SOLAR,p5,0,3/2/2022 18:30
QUAID.AZAM.SOLAR,p6,0,3/2/2022 18:45
QUAID.AZAM.SOLAR,p7,0,3/2/2022 19:15
QUAID.AZAM.SOLAR,p8,0,3/2/2022 19:30
QUAID.AZAM.SOLAR,p9,0,3/2/2022 19:45
APPOLO.SOLAR,p1,17,3/2/2022 17:15
APPOLO.SOLAR,p2,7,3/2/2022 17:30
APPOLO.SOLAR,p3,2,3/2/2022 17:45
APPOLO.SOLAR,p4,0,3/2/2022 18:15
APPOLO.SOLAR,p5,0,3/2/2022 18:30
APPOLO.SOLAR,p6,0,3/2/2022 18:45
APPOLO.SOLAR,p7,0,3/2/2022 19:15
APPOLO.SOLAR,p8,0,3/2/2022 19:30
APPOLO.SOLAR,p9,0,3/2/2022 19:45
BEST.GREEN.SOLAR,p1,17,3/2/2022 17:15
BEST.GREEN.SOLAR,p2,7,3/2/2022 17:30
BEST.GREEN.SOLAR,p3,2,3/2/2022 17:45
BEST.GREEN.SOLAR,p4,0,3/2/2022 18:15
BEST.GREEN.SOLAR,p5,0,3/2/2022 18:30
BEST.GREEN.SOLAR,p6,0,3/2/2022 18:45
BEST.GREEN.SOLAR,p7,0,3/2/2022 19:15
BEST.GREEN.SOLAR,p8,0,3/2/2022 19:30
BEST.GREEN.SOLAR,p9,0,3/2/2022 19:45
CREST.ENERGY.SOLAR,p1,17,3/2/2022 17:15
CREST.ENERGY.SOLAR,p2,5,3/2/2022 17:30
CREST.ENERGY.SOLAR,p3,2,3/2/2022 17:45
CREST.ENERGY.SOLAR,p4,0,3/2/2022 18:15
CREST.ENERGY.SOLAR,p5,0,3/2/2022 18:30
CREST.ENERGY.SOLAR,p6,0,3/2/2022 18:45
CREST.ENERGY.SOLAR,p7,0,3/2/2022 19:15
CREST.ENERGY.SOLAR,p8,0,3/2/2022 19:30
CREST.ENERGY.SOLAR,p9,0,3/2/2022 19:45
FFCEL.WIND,p1,3,3/2/2022 17:15
FFCEL.WIND,p2,5,3/2/2022 17:30
FFCEL.WIND,p3,4,3/2/2022 17:45
FFCEL.WIND,p4,10,3/2/2022 18:15
FFCEL.WIND,p5,14,3/2/2022 18:30
FFCEL.WIND,p6,16,3/2/2022 18:45
FFCEL.WIND,p7,15,3/2/2022 19:15
FFCEL.WIND,p8,15,3/2/2022 19:30
FFCEL.WIND,p9,10,3/2/2022 19:45
ZEPL.WIND,p1,4,3/2/2022 17:15
ZEPL.WIND,p2,4,3/2/2022 17:30
ZEPL.WIND,p3,4,3/2/2022 17:45
ZEPL.WIND,p4,10,3/2/2022 18:15
ZEPL.WIND,p5,13,3/2/2022 18:30
ZEPL.WIND,p6,15,3/2/2022 18:45
ZEPL.WIND,p7,14,3/2/2022 19:15
ZEPL.WIND,p8,12,3/2/2022 19:30
ZEPL.WIND,p9,10,3/2/2022 19:45
TGF.WIND,p1,1,3/2/2022 17:15
TGF.WIND,p2,5,3/2/2022 17:30
TGF.WIND,p3,5,3/2/2022 17:45
TGF.WIND,p4,13,3/2/2022 18:15
TGF.WIND,p5,15,3/2/2022 18:30
TGF.WIND,p6,16,3/2/2022 18:45
TGF.WIND,p7,17,3/2/2022 19:15
TGF.WIND,p8,17,3/2/2022 19:30
TGF.WIND,p9,13,3/2/2022 19:45
FWEL.I.WIND,p1,12,3/2/2022 17:15
FWEL.I.WIND,p2,12,3/2/2022 17:30
FWEL.I.WIND,p3,11,3/2/2022 17:45
FWEL.I.WIND,p4,10,3/2/2022 18:15
FWEL.I.WIND,p5,10,3/2/2022 18:30
FWEL.I.WIND,p6,11,3/2/2022 18:45
FWEL.I.WIND,p7,14,3/2/2022 19:15
FWEL.I.WIND,p8,12,3/2/2022 19:30
FWEL.I.WIND,p9,11,3/2/2022 19:45
FWEL.II.WIND,p1,7,3/2/2022 17:15
FWEL.II.WIND,p2,9,3/2/2022 17:30
FWEL.II.WIND,p3,10,3/2/2022 17:45
FWEL.II.WIND,p4,10,3/2/2022 18:15
FWEL.II.WIND,p5,9,3/2/2022 18:30
FWEL.II.WIND,p6,10,3/2/2022 18:45
FWEL.II.WIND,p7,12,3/2/2022 19:15
FWEL.II.WIND,p8,10,3/2/2022 19:30
FWEL.II.WIND,p9,9,3/2/2022 19:45
SAPPHIRE.WIND,p1,2,3/2/2022 17:15
SAPPHIRE.WIND,p2,5,3/2/2022 17:30
SAPPHIRE.WIND,p3,5,3/2/2022 17:45
SAPPHIRE.WIND,p4,15,3/2/2022 18:15
SAPPHIRE.WIND,p5,18,3/2/2022 18:30
SAPPHIRE.WIND,p6,20,3/2/2022 18:45
SAPPHIRE.WIND,p7,19,3/2/2022 19:15
SAPPHIRE.WIND,p8,15,3/2/2022 19:30
SAPPHIRE.WIND,p9,14,3/2/2022 19:45
METRO.WIND..MPCL.,p1,4,3/2/2022 17:15
METRO.WIND..MPCL.,p2,6,3/2/2022 17:30
METRO.WIND..MPCL.,p3,10,3/2/2022 17:45
METRO.WIND..MPCL.,p4,20,3/2/2022 18:15
METRO.WIND..MPCL.,p5,24,3/2/2022 18:30
METRO.WIND..MPCL.,p6,25,3/2/2022 18:45
METRO.WIND..MPCL.,p7,14,3/2/2022 19:15
METRO.WIND..MPCL.,p8,14,3/2/2022 19:30
METRO.WIND..MPCL.,p9,11,3/2/2022 19:45
YOUNIS.WIND,p1,4,3/2/2022 17:15
YOUNIS.WIND,p2,5,3/2/2022 17:30
YOUNIS.WIND,p3,6,3/2/2022 17:45
YOUNIS.WIND,p4,19,3/2/2022 18:15
YOUNIS.WIND,p5,17,3/2/2022 18:30
YOUNIS.WIND,p6,19,3/2/2022 18:45
YOUNIS.WIND,p7,12,3/2/2022 19:15
YOUNIS.WIND,p8,10,3/2/2022 19:30
YOUNIS.WIND,p9,10,3/2/2022 19:45
TAPAL.WIND.TWEPL.,p1,2,3/2/2022 17:15
TAPAL.WIND.TWEPL.,p2,3,3/2/2022 17:30
TAPAL.WIND.TWEPL.,p3,2,3/2/2022 17:45
TAPAL.WIND.TWEPL.,p4,1,3/2/2022 18:15
TAPAL.WIND.TWEPL.,p5,2,3/2/2022 18:30
TAPAL.WIND.TWEPL.,p6,2,3/2/2022 18:45
TAPAL.WIND.TWEPL.,p7,4,3/2/2022 19:15
TAPAL.WIND.TWEPL.,p8,2,3/2/2022 19:30
TAPAL.WIND.TWEPL.,p9,2,3/2/2022 19:45
MASTER.WIND..MWEL.,p1,5,3/2/2022 17:15
MASTER.WIND..MWEL.,p2,5,3/2/2022 17:30
MASTER.WIND..MWEL.,p3,7,3/2/2022 17:45
MASTER.WIND..MWEL.,p4,16,3/2/2022 18:15
MASTER.WIND..MWEL.,p5,26,3/2/2022 18:30
MASTER.WIND..MWEL.,p6,26,3/2/2022 18:45
MASTER.WIND..MWEL.,p7,20,3/2/2022 19:15
MASTER.WIND..MWEL.,p8,18,3/2/2022 19:30
MASTER.WIND..MWEL.,p9,16,3/2/2022 19:45
TAPAL.WIND..2,p1,5,3/2/2022 17:15
TAPAL.WIND..2,p2,4,3/2/2022 17:30
TAPAL.WIND..2,p3,3,3/2/2022 17:45
TAPAL.WIND..2,p4,3,3/2/2022 18:15
TAPAL.WIND..2,p5,3,3/2/2022 18:30
TAPAL.WIND..2,p6,2,3/2/2022 18:45
TAPAL.WIND..2,p7,8,3/2/2022 19:15
TAPAL.WIND..2,p8,6,3/2/2022 19:30
TAPAL.WIND..2,p9,7,3/2/2022 19:45
GUL.AHMED.WIND,p1,3,3/2/2022 17:15
GUL.AHMED.WIND,p2,6,3/2/2022 17:30
GUL.AHMED.WIND,p3,8,3/2/2022 17:45
GUL.AHMED.WIND,p4,18,3/2/2022 18:15
GUL.AHMED.WIND,p5,20,3/2/2022 18:30
GUL.AHMED.WIND,p6,18,3/2/2022 18:45
GUL.AHMED.WIND,p7,13,3/2/2022 19:15
GUL.AHMED.WIND,p8,13,3/2/2022 19:30
GUL.AHMED.WIND,p9,11,3/2/2022 19:45
ARTISTIC.WIND..2,p1,3,3/2/2022 17:15
ARTISTIC.WIND..2,p2,3,3/2/2022 17:30
ARTISTIC.WIND..2,p3,4,3/2/2022 17:45
ARTISTIC.WIND..2,p4,5,3/2/2022 18:15
ARTISTIC.WIND..2,p5,7,3/2/2022 18:30
ARTISTIC.WIND..2,p6,13,3/2/2022 18:45
ARTISTIC.WIND..2,p7,13,3/2/2022 19:15
ARTISTIC.WIND..2,p8,5,3/2/2022 19:30
ARTISTIC.WIND..2,p9,2,3/2/2022 19:45
SACHAL.WIND,p1,6,3/2/2022 17:15
SACHAL.WIND,p2,4,3/2/2022 17:30
SACHAL.WIND,p3,6,3/2/2022 17:45
SACHAL.WIND,p4,17,3/2/2022 18:15
SACHAL.WIND,p5,20,3/2/2022 18:30
SACHAL.WIND,p6,18,3/2/2022 18:45
SACHAL.WIND,p7,15,3/2/2022 19:15
SACHAL.WIND,p8,12,3/2/2022 19:30
SACHAL.WIND,p9,11,3/2/2022 19:45
UEP.WIND.POWER,p1,10,3/2/2022 17:15
UEP.WIND.POWER,p2,9,3/2/2022 17:30
UEP.WIND.POWER,p3,10,3/2/2022 17:45
UEP.WIND.POWER,p4,25,3/2/2022 18:15
UEP.WIND.POWER,p5,30,3/2/2022 18:30
UEP.WIND.POWER,p6,31,3/2/2022 18:45
UEP.WIND.POWER,p7,31,3/2/2022 19:15
UEP.WIND.POWER,p8,32,3/2/2022 19:30
UEP.WIND.POWER,p9,33,3/2/2022 19:45
ARTISTIC.WIND,p1,6,3/2/2022 17:15
ARTISTIC.WIND,p2,6,3/2/2022 17:30
ARTISTIC.WIND,p3,5,3/2/2022 17:45
ARTISTIC.WIND,p4,4,3/2/2022 18:15
ARTISTIC.WIND,p5,4,3/2/2022 18:30
ARTISTIC.WIND,p6,5,3/2/2022 18:45
ARTISTIC.WIND,p7,8,3/2/2022 19:15
ARTISTIC.WIND,p8,5,3/2/2022 19:30
ARTISTIC.WIND,p9,4,3/2/2022 19:45
JHIMPIR.POWER,p1,7,3/2/2022 17:15
JHIMPIR.POWER,p2,8,3/2/2022 17:30
JHIMPIR.POWER,p3,17,3/2/2022 17:45
JHIMPIR.POWER,p4,30,3/2/2022 18:15
JHIMPIR.POWER,p5,35,3/2/2022 18:30
JHIMPIR.POWER,p6,35,3/2/2022 18:45
JHIMPIR.POWER,p7,19,3/2/2022 19:15
JHIMPIR.POWER,p8,18,3/2/2022 19:30
JHIMPIR.POWER,p9,16,3/2/2022 19:45
HAWA.WIND..HEPL.,p1,9,3/2/2022 17:15
HAWA.WIND..HEPL.,p2,12,3/2/2022 17:30
HAWA.WIND..HEPL.,p3,20,3/2/2022 17:45
HAWA.WIND..HEPL.,p4,39,3/2/2022 18:15
HAWA.WIND..HEPL.,p5,37,3/2/2022 18:30
HAWA.WIND..HEPL.,p6,39,3/2/2022 18:45
HAWA.WIND..HEPL.,p7,25,3/2/2022 19:15
HAWA.WIND..HEPL.,p8,21,3/2/2022 19:30
HAWA.WIND..HEPL.,p9,20,3/2/2022 19:45
TGT.WIND,p1,5,3/2/2022 17:15
TGT.WIND,p2,5,3/2/2022 17:30
TGT.WIND,p3,8,3/2/2022 17:45
TGT.WIND,p4,18,3/2/2022 18:15
TGT.WIND,p5,21,3/2/2022 18:30
TGT.WIND,p6,20,3/2/2022 18:45
TGT.WIND,p7,16,3/2/2022 19:15
TGT.WIND,p8,12,3/2/2022 19:30
TGT.WIND,p9,13,3/2/2022 19:45
TGS.ENERGY,p1,3,3/2/2022 17:15
TGS.ENERGY,p2,5,3/2/2022 17:30
TGS.ENERGY,p3,6,3/2/2022 17:45
TGS.ENERGY,p4,16,3/2/2022 18:15
TGS.ENERGY,p5,19,3/2/2022 18:30
TGS.ENERGY,p6,19,3/2/2022 18:45
TGS.ENERGY,p7,16,3/2/2022 19:15
TGS.ENERGY,p8,13,3/2/2022 19:30
TGS.ENERGY,p9,14,3/2/2022 19:45
TRICON.BOSTON..A.,p1,7,3/2/2022 17:15
TRICON.BOSTON..A.,p2,8,3/2/2022 17:30
TRICON.BOSTON..A.,p3,6,3/2/2022 17:45
TRICON.BOSTON..A.,p4,6,3/2/2022 18:15
TRICON.BOSTON..A.,p5,12,3/2/2022 18:30
TRICON.BOSTON..A.,p6,16,3/2/2022 18:45
TRICON.BOSTON..A.,p7,13,3/2/2022 19:15
TRICON.BOSTON..A.,p8,18,3/2/2022 19:30
TRICON.BOSTON..A.,p9,12,3/2/2022 19:45
TRICON.BOSTON..B.,p1,8,3/2/2022 17:15
TRICON.BOSTON..B.,p2,8,3/2/2022 17:30
TRICON.BOSTON..B.,p3,4,3/2/2022 17:45
TRICON.BOSTON..B.,p4,10,3/2/2022 18:15
TRICON.BOSTON..B.,p5,15,3/2/2022 18:30
TRICON.BOSTON..B.,p6,22,3/2/2022 18:45
TRICON.BOSTON..B.,p7,18,3/2/2022 19:15
TRICON.BOSTON..B.,p8,23,3/2/2022 19:30
TRICON.BOSTON..B.,p9,17,3/2/2022 19:45
TRICON.BOSTON..C.,p1,9,3/2/2022 17:15
TRICON.BOSTON..C.,p2,6,3/2/2022 17:30
TRICON.BOSTON..C.,p3,5,3/2/2022 17:45
TRICON.BOSTON..C.,p4,14,3/2/2022 18:15
TRICON.BOSTON..C.,p5,19,3/2/2022 18:30
TRICON.BOSTON..C.,p6,25,3/2/2022 18:45
TRICON.BOSTON..C.,p7,23,3/2/2022 19:15
TRICON.BOSTON..C.,p8,25,3/2/2022 19:30
TRICON.BOSTON..C.,p9,21,3/2/2022 19:45
MASTER.GREEN.WIND,p1,23,3/2/2022 17:15
MASTER.GREEN.WIND,p2,20,3/2/2022 17:30
MASTER.GREEN.WIND,p3,23,3/2/2022 17:45
MASTER.GREEN.WIND,p4,24,3/2/2022 18:15
MASTER.GREEN.WIND,p5,23,3/2/2022 18:30
MASTER.GREEN.WIND,p6,24,3/2/2022 18:45
MASTER.GREEN.WIND,p7,22,3/2/2022 19:15
MASTER.GREEN.WIND,p8,18,3/2/2022 19:30
MASTER.GREEN.WIND,p9,17,3/2/2022 19:45
TRICOM.WIND,p1,4,3/2/2022 17:15
TRICOM.WIND,p2,7,3/2/2022 17:30
TRICOM.WIND,p3,21,3/2/2022 17:45
TRICOM.WIND,p4,30,3/2/2022 18:15
TRICOM.WIND,p5,33,3/2/2022 18:30
TRICOM.WIND,p6,32,3/2/2022 18:45
TRICOM.WIND,p7,22,3/2/2022 19:15
TRICOM.WIND,p8,19,3/2/2022 19:30
TRICOM.WIND,p9,17,3/2/2022 19:45
TENAGA.WIND,p1,11,3/2/2022 17:15
TENAGA.WIND,p2,12,3/2/2022 17:30
TENAGA.WIND,p3,11,3/2/2022 17:45
TENAGA.WIND,p4,10,3/2/2022 18:15
TENAGA.WIND,p5,9,3/2/2022 18:30
TENAGA.WIND,p6,11,3/2/2022 18:45
TENAGA.WIND,p7,15,3/2/2022 19:15
TENAGA.WIND,p8,13,3/2/2022 19:30
TENAGA.WIND,p9,9,3/2/2022 19:45
DAWOOD.WIND,p1,12,3/2/2022 17:15
DAWOOD.WIND,p2,12,3/2/2022 17:30
DAWOOD.WIND,p3,14,3/2/2022 17:45
DAWOOD.WIND,p4,13,3/2/2022 18:15
DAWOOD.WIND,p5,14,3/2/2022 18:30
DAWOOD.WIND,p6,14,3/2/2022 18:45
DAWOOD.WIND,p7,17,3/2/2022 19:15
DAWOOD.WIND,p8,12,3/2/2022 19:30
DAWOOD.WIND,p9,12,3/2/2022 19:45
ZEPHYR.WIND,p1,21,3/2/2022 17:15
ZEPHYR.WIND,p2,23,3/2/2022 17:30
ZEPHYR.WIND,p3,22,3/2/2022 17:45
ZEPHYR.WIND,p4,30,3/2/2022 18:15
ZEPHYR.WIND,p5,32,3/2/2022 18:30
ZEPHYR.WIND,p6,32,3/2/2022 18:45
ZEPHYR.WIND,p7,27,3/2/2022 19:15
ZEPHYR.WIND,p8,27,3/2/2022 19:30
ZEPHYR.WIND,p9,22,3/2/2022 19:45
INDUS.WIND,p1,15,3/2/2022 17:15
INDUS.WIND,p2,17,3/2/2022 17:30
INDUS.WIND,p3,14,3/2/2022 17:45
INDUS.WIND,p4,11,3/2/2022 18:15
INDUS.WIND,p5,7,3/2/2022 18:30
INDUS.WIND,p6,5,3/2/2022 18:45
INDUS.WIND,p7,1,3/2/2022 19:15
INDUS.WIND,p8,8,3/2/2022 19:30
INDUS.WIND,p9,22,3/2/2022 19:45
TARBELA,p1,600,3/3/2022 17:15
TARBELA,p2,340,3/3/2022 17:30
TARBELA,p3,540,3/3/2022 17:45
TARBELA,p4,900,3/3/2022 18:15
TARBELA,p5,900,3/3/2022 18:30
TARBELA,p6,900,3/3/2022 18:45
TARBELA,p7,660,3/3/2022 19:15
TARBELA,p8,540,3/3/2022 19:30
TARBELA,p9,540,3/3/2022 19:45
TARBELA.Ext.4,p1,0,3/3/2022 17:15
TARBELA.Ext.4,p2,0,3/3/2022 17:30
TARBELA.Ext.4,p3,0,3/3/2022 17:45
TARBELA.Ext.4,p4,0,3/3/2022 18:15
TARBELA.Ext.4,p5,0,3/3/2022 18:30
