Time,name,time_range_one,max_1,min_1,average,time_range_two,max_2,min_2,time_range_three,max_3,min_3
2022-03-17,PATRIND,0100----2400,56,45,49.1212121212121,0100----1600,56,47,1700---2400,52,45
2022-03-17,DARAL.KHWAR..BEHREN.,0100----2400,37,28,34.3939393939394,0100----1600,36,28,1700---2400,37,36
2022-03-17,GUL.PUR,0100----2400,64,50,57.2424242424242,0100----1600,64,53,1700---2400,57,50
2022-03-17,KAPCO,0100----2400,925.275,318.825,748.002272727273,0100----1600,906.75,324.675,1700---2400,925.275,318.825
2022-03-17,HUBCO,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-17,KEL,0100----2400,107,0,54.0606060606061,0100----1600,107,0,1700---2400,105,0
2022-03-17,AES.LALPIR,0100----2400,343,0,166.636363636364,0100----1600,343,0,1700---2400,343,0
2022-03-17,AES.PAKGEN,0100----2400,344,175,272.484848484848,0100----1600,344,175,1700---2400,344,175
2022-03-17,SEPCOL,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-17,HCPC,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-17,UCH,0100----2400,528,501,514.878787878788,0100----1600,528,501,1700---2400,521,505
2022-03-17,ROUSCH,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-17,FKPCL,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-17,SABA,0100----2400,25,0,2.6969696969697,0100----1600,25,0,1700---2400,0,0
2022-03-17,JAPAN,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-17,LIBERTY.POWER,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-17,AEL,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-17,DAVIS,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-17,AGL,0100----2400,142,7,95.6060606060606,0100----1600,129,7,1700---2400,142,64
2022-03-17,ATLAS,0100----2400,173,73,138.363636363636,0100----1600,173,73,1700---2400,156,150
2022-03-17,ENGRO,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-17,SAIF,0100----2400,206,120,184.393939393939,0100----1600,206,120,1700---2400,202,196
2022-03-17,ORIENT,0100----2400,206,120,188.757575757576,0100----1600,206,120,1700---2400,201,190
2022-03-17,NISHAT.POWER,0100----2400,176,0,94.6969696969697,0100----1600,85,0,1700---2400,176,0
2022-03-17,NISHAT.CHUNIAN,0100----2400,195,68,125.787878787879,0100----1600,195,68,1700---2400,192,69
2022-03-17,FOUNDATION,0100----2400,166,153,159.666666666667,0100----1600,166,153,1700---2400,163,154
2022-03-17,SAPPHIRE,0100----2400,211,118,185.969696969697,0100----1600,211,118,1700---2400,207,191
2022-03-17,LIBERTY.TECH.,0100----2400,197,0,138,0100----1600,197,69,1700---2400,197,0
2022-03-17,HUBCO.NAROWAL,0100----2400,175,0,126.272727272727,0100----1600,175,76,1700---2400,175,0
2022-03-17,HALMORE,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-17,UCH.II,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-17,BHIKKI..QATPL.,0100----2400,540,510,527.030303030303,0100----1600,540,510,1700---2400,529,518
2022-03-17,SAHIWAL..COAL..HSR.,0100----2400,1257,914,1178.30303030303,0100----1600,1257,914,1700---2400,1255,1253
2022-03-17,H.B.SHAH,0100----2400,1139,810,1087.66666666667,0100----1600,1139,810,1700---2400,1124,992
2022-03-17,RESHMA.POWER,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-17,GULF.POWER,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-17,BALLOKI,0100----2400,574,548,559.363636363636,0100----1600,570,548,1700---2400,574,554
2022-03-17,PORT.QASIM.COAL,0100----2400,1007,993,1001,0100----1600,1005,993,1700---2400,1004,1000
2022-03-17,ENGRO.THAR.COAL,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-17,CHINA.HUBCO.COAL,0100----2400,1259,598,1220.45454545455,0100----1600,1258,598,1700---2400,1259,1251
2022-03-17,LUCKY.COAL,0100----2400,611,305,570.393939393939,0100----1600,611,305,1700---2400,611,606
2022-03-17,JDW.II..SADIQ.ABAD.,0100----2400,20,18,19.3333333333333,0100----1600,20,19,1700---2400,20,18
2022-03-17,JDW.III..GHOTKI.,0100----2400,21,20,20.5757575757576,0100----1600,21,20,1700---2400,21,20
2022-03-17,RYKML,0100----2400,20,18,18.6666666666667,0100----1600,20,18,1700---2400,19,18
2022-03-17,CHINIOT.POWER,0100----2400,42,40,40.9393939393939,0100----1600,42,40,1700---2400,41,40
2022-03-17,FATIMA.ENERGY..FEL.,0100----2400,39,19,33.3636363636364,0100----1600,39,32,1700---2400,38,23
2022-03-17,HAMZA.SUGAR,0100----2400,13,13,13,0100----1600,13,13,1700---2400,13,13
2022-03-17,THALL.POWER..LAYYAH.,0100----2400,21,12,19.3939393939394,0100----1600,21,19,1700---2400,21,15
2022-03-17,ALMOIZ.INDUSTRIES.LIMITED,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-17,CHANAR.ENERGY.LIMITED,0100----2400,18,15,16.030303030303,0100----1600,18,15,1700---2400,16,16
2022-03-17,CHASHNUPP...I,0100----2400,301,301,301,0100----1600,301,301,1700---2400,301,301
2022-03-17,CHASHNUPP.II,0100----2400,314,314,314,0100----1600,314,314,1700---2400,314,314
2022-03-17,CHASHNUPP.III,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-17,CHASHNUPP.IV,0100----2400,315,315,315,0100----1600,315,315,1700---2400,315,315
2022-03-17,K.2,0100----2400,1042,1035,1040.36363636364,0100----1600,1042,1035,1700---2400,1042,1040
2022-03-17,K.3,0100----2400,147,0,9.09090909090909,0100----1600,0,0,1700---2400,147,0
2022-03-17,QUAID.AZAM.SOLAR,0100----2400,76,0,16.7878787878788,0100----1600,76,0,1700---2400,19,0
2022-03-17,APPOLO.SOLAR,0100----2400,78,0,17.4242424242424,0100----1600,78,0,1700---2400,21,0
2022-03-17,BEST.GREEN.SOLAR,0100----2400,77,0,17.1818181818182,0100----1600,77,0,1700---2400,20,0
2022-03-17,CREST.ENERGY.SOLAR,0100----2400,79,0,17.4242424242424,0100----1600,79,0,1700---2400,20,0
2022-03-17,FFCEL.WIND,0100----2400,19,0,10.9090909090909,0100----1600,18,0,1700---2400,18,6
2022-03-17,ZEPL.WIND,0100----2400,22,3,14,0100----1600,20,3,1700---2400,22,9
2022-03-17,TGF.WIND,0100----2400,21,1,10.7272727272727,0100----1600,16,1,1700---2400,21,7
2022-03-17,FWEL.I.WIND,0100----2400,20,0,7.15151515151515,0100----1600,20,0,1700---2400,17,4
2022-03-17,FWEL.II.WIND,0100----2400,25,0,7.90909090909091,0100----1600,25,0,1700---2400,17,5
2022-03-17,SAPPHIRE.WIND,0100----2400,22,0,9.81818181818182,0100----1600,22,0,1700---2400,20,6
2022-03-17,METRO.WIND..MPCL.,0100----2400,25,1,13.3333333333333,0100----1600,16,1,1700---2400,25,9
2022-03-17,YOUNIS.WIND,0100----2400,19,0,11.3333333333333,0100----1600,18,0,1700---2400,19,9
2022-03-17,TAPAL.WIND.TWEPL.,0100----2400,14,3,8.48484848484848,0100----1600,14,3,1700---2400,13,6
2022-03-17,MASTER.WIND..MWEL.,0100----2400,17,0,4.39393939393939,0100----1600,9,0,1700---2400,11,0
2022-03-17,TAPAL.WIND..2,0100----2400,37,12,24.0606060606061,0100----1600,37,12,1700---2400,34,19
2022-03-17,GUL.AHMED.WIND,0100----2400,29,1,13.0909090909091,0100----1600,18,1,1700---2400,29,9
2022-03-17,ARTISTIC.WIND..2,0100----2400,31,5,21.4242424242424,0100----1600,31,5,1700---2400,28,16
2022-03-17,SACHAL.WIND,0100----2400,18,2,10.8181818181818,0100----1600,18,2,1700---2400,17,10
2022-03-17,UEP.WIND.POWER,0100----2400,52,7,25.030303030303,0100----1600,41,7,1700---2400,52,24
2022-03-17,ARTISTIC.WIND,0100----2400,37,8,25.0606060606061,0100----1600,37,8,1700---2400,33,23
2022-03-17,JHIMPIR.POWER,0100----2400,26,3,14.6969696969697,0100----1600,26,3,1700---2400,26,9
2022-03-17,HAWA.WIND..HEPL.,0100----2400,25,2,13.4242424242424,0100----1600,25,2,1700---2400,22,9
2022-03-17,TGT.WIND,0100----2400,21,1,12.3030303030303,0100----1600,20,1,1700---2400,21,11
2022-03-17,TGS.ENERGY,0100----2400,22,1,11.6666666666667,0100----1600,19,1,1700---2400,21,10
2022-03-17,TRICON.BOSTON..A.,0100----2400,34,7,20.5151515151515,0100----1600,31,7,1700---2400,34,12
2022-03-17,TRICON.BOSTON..B.,0100----2400,40,7,20.2727272727273,0100----1600,32,7,1700---2400,40,14
2022-03-17,TRICON.BOSTON..C.,0100----2400,36,7,18.7575757575758,0100----1600,31,7,1700---2400,36,16
2022-03-17,MASTER.GREEN.WIND,0100----2400,43,5,20.8181818181818,0100----1600,34,5,1700---2400,42,11
2022-03-17,TRICOM.WIND,0100----2400,32,5,17.1818181818182,0100----1600,28,5,1700---2400,32,11
2022-03-17,TENAGA.WIND,0100----2400,30,4,12.0606060606061,0100----1600,30,4,1700---2400,18,6
2022-03-17,DAWOOD.WIND,0100----2400,30,4,12.9393939393939,0100----1600,30,5,1700---2400,19,4
2022-03-17,ZEPHYR.WIND,0100----2400,42,9,20.6666666666667,0100----1600,42,13,1700---2400,32,9
2022-03-17,INDUS.WIND,0100----2400,46,0,16.4242424242424,0100----1600,40,0,1700---2400,46,0
2022-03-17,DIN.WIND.ENERGY,0100----2400,32,6,21.6969696969697,0100----1600,26,6,1700---2400,32,23
2022-03-17,LIBERTY.WIND.I,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-17,GUL.AHMED.WIND..II,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-17,METRO.WIND..II,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-17,NASDA.GREEN.WIND,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-17,LAKED.SIDE.WIND,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-18,TARBELA,0100----2400,974,80,502.393939393939,0100----1600,780,80,1700---2400,974,160
2022-03-18,TARBELA.Ext.4,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-18,MANGLA,0100----2400,517,180,363.515151515152,0100----1600,482,180,1700---2400,517,198
2022-03-18,GHAZI.BROTHA,0100----2400,730,0,329.69696969697,0100----1600,730,0,1700---2400,730,0
2022-03-18,WARSAK,0100----2400,154,60,108.606060606061,0100----1600,90,60,1700---2400,154,60
2022-03-18,CHASHMA,0100----2400,55,43,53.0606060606061,0100----1600,55,43,1700---2400,55,55
2022-03-18,JINNAH.HYDEL,0100----2400,36,27,30.4545454545455,0100----1600,36,27,1700---2400,35,27
2022-03-18,ALLAI.KHWAR,0100----2400,121,80,104.848484848485,0100----1600,121,80,1700---2400,121,80
2022-03-18,KHAN.KHWAR,0100----2400,72,72,72,0100----1600,72,72,1700---2400,72,72
2022-03-18,DUBAIR.KHWAR,0100----2400,100,80,91.969696969697,0100----1600,100,80,1700---2400,100,80
2022-03-18,NEELUM.JEHLUM,0100----2400,850,710,781.393939393939,0100----1600,850,758,1700---2400,770,710
2022-03-18,GOLEN.GOL,0100----2400,10,6,7,0100----1600,9,6,1700---2400,10,6
2022-03-18,JAMSHORO,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-18,KOTRI,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-18,LAKHRA,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-18,GUDDU...1.4,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-18,GUDDU...5.13,0100----2400,218.4036,217.4198,217.539048484848,0100----1600,218.4036,217.4198,1700---2400,217.4198,217.4198
2022-03-18,GUDDU.747,0100----2400,377,366,369.757575757576,0100----1600,377,366,1700---2400,372,366
2022-03-18,QUETTA,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-18,MUZAFFARGARH,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-18,MULTAN,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-18,GTPS.FAISALABAD,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-18,SPS.FBD,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-18,SHAHDARA,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-18,NANDI.PUR,0100----2400,330,0,45.4242424242424,0100----1600,330,0,1700---2400,0,0
2022-03-18,JAGRAN,0100----2400,15,13,14.4545454545455,0100----1600,15,15,1700---2400,15,13
2022-03-18,MALAKAND...III,0100----2400,49,0,42.4848484848485,0100----1600,49,47,1700---2400,49,0
2022-03-18,NEW.BONG.ESCAPE,0100----2400,71,16,47.1212121212121,0100----1600,65,16,1700---2400,69,19
2022-03-18,PATRIND,0100----2400,60,47,51.4242424242424,0100----1600,60,49,1700---2400,49,48
2022-03-18,DARAL.KHWAR..BEHREN.,0100----2400,36,30,34.6969696969697,0100----1600,36,30,1700---2400,36,32
2022-03-18,GUL.PUR,0100----2400,64,50,54.9393939393939,0100----1600,64,50,1700---2400,55,51
2022-03-18,KAPCO,0100----2400,975,79.95,690.772727272727,0100----1600,975,320.775,1700---2400,915.525,79.95
2022-03-18,HUBCO,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-18,KEL,0100----2400,107,0,43.0909090909091,0100----1600,107,0,1700---2400,44,0
2022-03-18,AES.LALPIR,0100----2400,319,0,67.6666666666667,0100----1600,319,0,1700---2400,175,0
2022-03-18,AES.PAKGEN,0100----2400,344,0,258.151515151515,0100----1600,342,175,1700---2400,344,0
2022-03-18,SEPCOL,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-18,HCPC,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-18,UCH,0100----2400,531,510,518.848484848485,0100----1600,531,516,1700---2400,525,512
2022-03-18,ROUSCH,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-18,FKPCL,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-18,SABA,0100----2400,50,0,4.75757575757576,0100----1600,50,0,1700---2400,0,0
2022-03-18,JAPAN,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-18,LIBERTY.POWER,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-18,AEL,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-18,DAVIS,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-18,AGL,0100----2400,145,0,104.454545454545,0100----1600,144,0,1700---2400,145,0
2022-03-18,ATLAS,0100----2400,155,76,147.515151515152,0100----1600,155,76,1700---2400,155,150
2022-03-18,ENGRO,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-18,SAIF,0100----2400,205,0,19.6666666666667,0100----1600,205,0,1700---2400,0,0
2022-03-18,ORIENT,0100----2400,204,118,161.818181818182,0100----1600,204,119,1700---2400,195,119
2022-03-18,NISHAT.POWER,0100----2400,176,0,60.3636363636364,0100----1600,176,0,1700---2400,68,0
2022-03-18,NISHAT.CHUNIAN,0100----2400,195,69,161.818181818182,0100----1600,192,69,1700---2400,195,192
2022-03-18,FOUNDATION,0100----2400,166,154,159.454545454545,0100----1600,166,155,1700---2400,162,154
2022-03-18,SAPPHIRE,0100----2400,210,114,161.242424242424,0100----1600,210,118,1700---2400,201,114
2022-03-18,LIBERTY.TECH.,0100----2400,197,0,147.545454545455,0100----1600,197,0,1700---2400,179,0
2022-03-18,HUBCO.NAROWAL,0100----2400,173,0,95.1212121212121,0100----1600,173,0,1700---2400,172,0
2022-03-18,HALMORE,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-18,UCH.II,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-18,BHIKKI..QATPL.,0100----2400,535,-33,503.787878787879,0100----1600,535,500,1700---2400,524,-33
2022-03-18,SAHIWAL..COAL..HSR.,0100----2400,1256,1067,1247.30303030303,0100----1600,1256,1251,1700---2400,1255,1067
2022-03-18,H.B.SHAH,0100----2400,1145,854,1094.36363636364,0100----1600,1145,854,1700---2400,1128,952
2022-03-18,RESHMA.POWER,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-18,GULF.POWER,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-18,BALLOKI,0100----2400,1169,558,936.606060606061,0100----1600,1169,558,1700---2400,1092,853
2022-03-18,PORT.QASIM.COAL,0100----2400,942,934,938.969696969697,0100----1600,942,934,1700---2400,941,938
2022-03-18,ENGRO.THAR.COAL,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-18,CHINA.HUBCO.COAL,0100----2400,1263,1070,1246.12121212121,0100----1600,1263,1070,1700---2400,1260,1250
2022-03-18,LUCKY.COAL,0100----2400,611,606,608.393939393939,0100----1600,611,607,1700---2400,609,606
2022-03-18,JDW.II..SADIQ.ABAD.,0100----2400,20,17,19.2121212121212,0100----1600,20,19,1700---2400,19,17
2022-03-18,JDW.III..GHOTKI.,0100----2400,21,20,20.4242424242424,0100----1600,21,20,1700---2400,20,20
2022-03-18,RYKML,0100----2400,20,18,18.9393939393939,0100----1600,20,18,1700---2400,19,18
2022-03-18,CHINIOT.POWER,0100----2400,42,41,41.030303030303,0100----1600,42,41,1700---2400,41,41
2022-03-18,FATIMA.ENERGY..FEL.,0100----2400,40,28,33.9393939393939,0100----1600,36,32,1700---2400,37,28
2022-03-18,HAMZA.SUGAR,0100----2400,14,13,13.5454545454545,0100----1600,14,13,1700---2400,14,14
2022-03-18,THALL.POWER..LAYYAH.,0100----2400,21,19,20.1818181818182,0100----1600,21,20,1700---2400,20,19
2022-03-18,ALMOIZ.INDUSTRIES.LIMITED,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-18,CHANAR.ENERGY.LIMITED,0100----2400,17,15,16.030303030303,0100----1600,17,15,1700---2400,16,15
2022-03-18,CHASHNUPP...I,0100----2400,301,301,301,0100----1600,301,301,1700---2400,301,301
2022-03-18,CHASHNUPP.II,0100----2400,314,314,314,0100----1600,314,314,1700---2400,314,314
2022-03-18,CHASHNUPP.III,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-18,CHASHNUPP.IV,0100----2400,315,315,315,0100----1600,315,315,1700---2400,315,315
2022-03-18,K.2,0100----2400,1045,1038,1040.81818181818,0100----1600,1044,1038,1700---2400,1041,1039
2022-03-18,K.3,0100----2400,142,134,138.818181818182,0100----1600,142,134,1700---2400,142,137
2022-03-18,QUAID.AZAM.SOLAR,0100----2400,76,0,16.5757575757576,0100----1600,76,0,1700---2400,18,0
2022-03-18,APPOLO.SOLAR,0100----2400,79,0,17.5151515151515,0100----1600,79,0,1700---2400,20,0
2022-03-18,BEST.GREEN.SOLAR,0100----2400,77,0,17.1818181818182,0100----1600,77,0,1700---2400,19,0
2022-03-18,CREST.ENERGY.SOLAR,0100----2400,78,0,17.3030303030303,0100----1600,78,0,1700---2400,19,0
2022-03-18,FFCEL.WIND,0100----2400,32,3,14.5151515151515,0100----1600,32,5,1700---2400,28,3
2022-03-18,ZEPL.WIND,0100----2400,32,5,17.6363636363636,0100----1600,32,7,1700---2400,29,5
2022-03-18,TGF.WIND,0100----2400,32,4,15.7878787878788,0100----1600,32,4,1700---2400,27,7
2022-03-18,FWEL.I.WIND,0100----2400,36,4,15.8787878787879,0100----1600,36,7,1700---2400,26,4
2022-03-18,FWEL.II.WIND,0100----2400,38,5,17.2121212121212,0100----1600,38,7,1700---2400,32,5
2022-03-18,SAPPHIRE.WIND,0100----2400,38,5,16.3333333333333,0100----1600,38,5,1700---2400,27,7
2022-03-18,METRO.WIND..MPCL.,0100----2400,23,4,15.3939393939394,0100----1600,23,11,1700---2400,23,4
2022-03-18,YOUNIS.WIND,0100----2400,27,8,14.4848484848485,0100----1600,27,8,1700---2400,23,8
2022-03-18,TAPAL.WIND.TWEPL.,0100----2400,19,0,9.6969696969697,0100----1600,19,0,1700---2400,17,4
2022-03-18,MASTER.WIND..MWEL.,0100----2400,35,2,16.3939393939394,0100----1600,35,5,1700---2400,34,2
2022-03-18,TAPAL.WIND..2,0100----2400,42,0,25,0100----1600,42,0,1700---2400,34,0
2022-03-18,GUL.AHMED.WIND,0100----2400,27,7,14.9393939393939,0100----1600,27,8,1700---2400,25,8
2022-03-18,ARTISTIC.WIND..2,0100----2400,39,17,27.4242424242424,0100----1600,36,17,1700---2400,39,24
2022-03-18,SACHAL.WIND,0100----2400,27,7,14.6060606060606,0100----1600,27,7,1700---2400,23,11
2022-03-18,UEP.WIND.POWER,0100----2400,56,11,33.3939393939394,0100----1600,46,11,1700---2400,56,27
2022-03-18,ARTISTIC.WIND,0100----2400,37,0,24.1818181818182,0100----1600,32,0,1700---2400,37,20
2022-03-18,JHIMPIR.POWER,0100----2400,46,6,21.7272727272727,0100----1600,46,7,1700---2400,46,6
2022-03-18,HAWA.WIND..HEPL.,0100----2400,45,5,19.8484848484848,0100----1600,45,8,1700---2400,44,5
2022-03-18,TGT.WIND,0100----2400,29,7,16.3333333333333,0100----1600,29,7,1700---2400,25,13
2022-03-18,TGS.ENERGY,0100----2400,30,5,15.4545454545455,0100----1600,30,5,1700---2400,21,13
2022-03-18,TRICON.BOSTON..A.,0100----2400,46,10,25.2121212121212,0100----1600,46,10,1700---2400,37,19
2022-03-18,TRICON.BOSTON..B.,0100----2400,47,0,23.3030303030303,0100----1600,47,0,1700---2400,34,15
2022-03-18,TRICON.BOSTON..C.,0100----2400,42,6,24.7272727272727,0100----1600,42,6,1700---2400,37,18
2022-03-18,MASTER.GREEN.WIND,0100----2400,46,7,22.3636363636364,0100----1600,18,7,1700---2400,43,9
2022-03-18,TRICOM.WIND,0100----2400,46,6,24.1212121212121,0100----1600,46,7,1700---2400,41,6
2022-03-18,TENAGA.WIND,0100----2400,36,0,16.5151515151515,0100----1600,36,8,1700---2400,27,6
2022-03-18,DAWOOD.WIND,0100----2400,40,5,17.969696969697,0100----1600,40,5,1700---2400,38,6
2022-03-18,ZEPHYR.WIND,0100----2400,49,7,24.969696969697,0100----1600,49,9,1700---2400,48,7
2022-03-18,INDUS.WIND,0100----2400,48,0,31.2424242424242,0100----1600,48,0,1700---2400,40,19
2022-03-18,DIN.WIND.ENERGY,0100----2400,37,0,13.8181818181818,0100----1600,33,0,1700---2400,37,0
2022-03-18,LIBERTY.WIND.I,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-18,GUL.AHMED.WIND..II,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-18,METRO.WIND..II,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-18,NASDA.GREEN.WIND,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-18,LAKED.SIDE.WIND,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-19,TARBELA,0100----2400,974,0,635.969696969697,0100----1600,958,120,1700---2400,970,0
2022-03-19,TARBELA.Ext.4,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-19,MANGLA,0100----2400,586,217,374.151515151515,0100----1600,391,217,1700---2400,586,296
2022-03-19,GHAZI.BROTHA,0100----2400,1160,0,557.575757575758,0100----1600,870,0,1700---2400,1160,230
2022-03-19,WARSAK,0100----2400,154,78,119.030303030303,0100----1600,140,78,1700---2400,154,95
2022-03-19,CHASHMA,0100----2400,59,55,57,0100----1600,59,55,1700---2400,57,57
2022-03-19,JINNAH.HYDEL,0100----2400,37,27,30.8484848484848,0100----1600,35,27,1700---2400,37,27
2022-03-19,ALLAI.KHWAR,0100----2400,121,121,121,0100----1600,121,121,1700---2400,121,121
2022-03-19,KHAN.KHWAR,0100----2400,72,72,72,0100----1600,72,72,1700---2400,72,72
2022-03-19,DUBAIR.KHWAR,0100----2400,130,100,120.606060606061,0100----1600,130,110,1700---2400,120,100
2022-03-19,NEELUM.JEHLUM,0100----2400,974,767,948.666666666667,0100----1600,974,767,1700---2400,974,968
2022-03-19,GOLEN.GOL,0100----2400,10,6,7.03030303030303,0100----1600,10,6,1700---2400,7,6
2022-03-19,JAMSHORO,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-19,KOTRI,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-19,LAKHRA,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-19,GUDDU...1.4,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-19,GUDDU...5.13,0100----2400,218.4036,216.436,217.062054545454,0100----1600,217.4198,217.4198,1700---2400,218.4036,216.436
2022-03-19,GUDDU.747,0100----2400,377,359,366.272727272727,0100----1600,377,359,1700---2400,370,359
2022-03-19,QUETTA,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-19,MUZAFFARGARH,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-19,MULTAN,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-19,GTPS.FAISALABAD,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-19,SPS.FBD,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-19,SHAHDARA,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-19,NANDI.PUR,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-19,JAGRAN,0100----2400,24,18,22,0100----1600,24,18,1700---2400,22,22
2022-03-19,MALAKAND...III,0100----2400,48,15,43.4848484848485,0100----1600,48,35,1700---2400,46,44
2022-03-19,NEW.BONG.ESCAPE,0100----2400,77,27,46.5757575757576,0100----1600,51,27,1700---2400,77,34
2022-03-19,PATRIND,0100----2400,101,49,82.8181818181818,0100----1600,101,49,1700---2400,80,76
2022-03-19,DARAL.KHWAR..BEHREN.,0100----2400,36,34,35.030303030303,0100----1600,36,34,1700---2400,35,34
2022-03-19,GUL.PUR,0100----2400,75,51,66.6060606060606,0100----1600,75,51,1700---2400,75,62
2022-03-19,KAPCO,0100----2400,802.425,117,456.565909090909,0100----1600,780.975,117,1700---2400,707.85,157.95
2022-03-19,HUBCO,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-19,KEL,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-19,AES.LALPIR,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-19,AES.PAKGEN,0100----2400,344,0,185.30303030303,0100----1600,343,0,1700---2400,343,0
2022-03-19,SEPCOL,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-19,HCPC,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-19,UCH,0100----2400,535,504,516.606060606061,0100----1600,535,507,1700---2400,518,509
2022-03-19,ROUSCH,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-19,FKPCL,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-19,SABA,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-19,JAPAN,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
